LexicalID ^ Aramaic ^ Pronunciation ^ Transliteration ^ TotalTranslation ^ AVTranslationsWithCount ^ Root ^ Connections ^ TWOTNumber ^ POS ^ LexicalEntries
1 ^ False ^ awb ^ 'ab ^ 1215 ^ father 1205; chief 2; families 2; desire 1; fatherless + 0369 1; forefathers + 07223 1; patrimony 1; prince 1; principal 1;  ^ True ^ a root ^ 4a ^ n m ^ 1 father of an individual; 2 of God as father of his people; 3 head or founder of a household, group, family, or clan; 4 ancestor; 4a grandfather, forefathers -- of person; 4b of people; 5 originator or patron of a class, profession, or art; 6 of producer, generator (fig.); 7 of benevolence and protection (fig.); 8 term of respect and honour; 9 ruler or chief (spec.); 
36 ^ False ^ ab-ee-toob' ^ 'Abiytuwb ^ 1 ^ Abitub 1;  ^ False ^ from 01 and 02898 ^  ^ n pr m ^ 1 son of Shaharaim, a Benjamite; 
37 ^ False ^ ab-ee-tal' ^ 'Abiytal ^ 2 ^ Abital 2;  ^ False ^ from 01 and 02919 ^  ^ n pr f ^ 1 a wife of David; 
38 ^ False ^ ab-ee-yawm' ^ 'Abiyam ^ 5 ^ Abijam 5;  ^ False ^ from 01 and 03220 ^  ^ n pr m ^ 1 king of Judah, son and successor of Rehoboam; 
39 ^ False ^ ab-ee-maw-ale' ^ 'Abiyma'el ^ 2 ^ Abimael 2;  ^ False ^ 040 ^  ^  ^ 1 son of Joktan, descendant of Shem; 
40 ^ False ^ ab-ee-mel'-ek ^ 'Abiymelek ^ 67 ^ Abimelech 67;  ^ False ^ from 01 and 04428 ^  ^ n pr m ^ 1 king of Gerar in Abraham's time; 2 king of Gath in David's time; maybe title of Philistine kings; 3 son of Gideon by a concubine; 4 priest, son of Abiathar; 
41 ^ False ^ ab-ee-naw-dawb' ^ 'Abiynadab ^ 12 ^ Abinadab 12;  ^ False ^ from 01 and 05068 ^  ^ n pr m ^ 1 a man of Gibeah who sheltered the ark; 2 second son of Jesse, David's older brother; 3 a son of Saul, slain with him by the Philistines; 
42 ^ False ^ ab-ee-no'-am ^ 'Abiyno`am ^ 4 ^ Abinoam 4;  ^ False ^ from 01 and 05278 ^  ^ n pr m ^ 1 father of Barak, descendant of Naphtali; 
43 ^ False ^ eb-yaw-sawf' ^ 'Ebyacaph ^ 3 ^ Ebiasaph 3;  ^ False ^ contracted from 023 ^  ^ n pr m ^ 1 a son or descendant of Korah; 
44 ^ False ^ ab-ee-ay'-zer ^ 'Abiy`ezer ^ 7 ^ Abiezer 7;  ^ False ^ from 01 and 05829 ^  ^ n pr m ^ 1 a Manassite, called \"son\" of Gilead, also son of Gilead's sister; 2 a Benjamite, warrior of David; 
45 ^ False ^ ab-ee-al-bone' ^ 'Abiy-`albown ^ 1 ^ Abialbon 1;  ^ False ^ from 01 and an unused root of uncertain derivation ^  ^ n pr m ^ 1 one of David's mighty men (hero); 
46 ^ False ^ aw-beer' ^ 'abiyr ^ 6 ^ might (One) 6;  ^ False ^ from 082 ^ 13c ^ adj m ^ 1 strong, mighty - used only to describe God; 2 the Strong - old name for God (poetic); 
47 ^ False ^ ab-beer' ^ 'abbiyr ^ 17 ^ bulls 4; strong (ones) 4; mighty 3; stouthearted 2; valiant 2; angels 1; chiefest 1;  ^ False ^ for 046 ^ 13d ^ adj m ^ 1 mighty, valiant; 1a of men; 1b of angels; 1c of animals; 1d (metaph); 1d1 of enemies; 1d2 of princes; 1d3 of sacrificial objects; 1e obstinate (fig.); 
48 ^ False ^ ab-ee-rawm' ^ 'Abiyram ^ 11 ^ Abiram 11;  ^ False ^ from 01 and 07311 ^  ^ n pr m ^ 1 a Reubenite, son of Eliab in exodus; 2 son of Hiel the Bethelite who worked to rebuild Jericho; 
49 ^ False ^ ab-ee-shag' ^ 'Abiyshag ^ 5 ^ Abishag 5;  ^ False ^ from 01 and 07686 ^  ^ n pr f ^ 1 David's beautiful young nurse; 
50 ^ False ^ ab-ee-shoo'-ah ^ 'Abiyshuwae ^ 5 ^ Abishua 5;  ^ False ^ from 01 and 07771 ^  ^ n pr m ^ 1 son of Phinehas, grandson of Aaron; 
51 ^ False ^ ab-ee-shoor' ^ 'Abiyshuwr ^ 2 ^ Abishur 2;  ^ False ^ from 01 and 07791 ^  ^ n pr m ^ 1 son of Shammai, descendant of Judah; 
52 ^ False ^ ab-shah'ee ^ 'Abshay ^ 25 ^ Abishai 25;  ^ False ^ from 01 and 07862 ^  ^ n pr m ^ 1 grandson of Jesse, nephew of David via his sister Zeruiah,    brother of Joab; 
53 ^ False ^ ab-shaw-lome' ^ 'Abshalowm ^ 111 ^ Absalom 109; Abishalom 2;  ^ False ^ from 01 and 07965 ^  ^ n pr m ^ 1 father-in-law of Rehoboam; 2 third son of David, killer of first-born son Amnon, also    leader of revolt against his father - David; 
54 ^ False ^ ab-yaw-thawr' ^ 'Ebyathar ^ 30 ^ Abiathar 30;  ^ False ^ contracted from 01 and 03498 ^  ^ n pr m ^ 1 priest, son of Ahitub (Ahimelech), faithful to David, but    later rebelled with Adonijah; 
55 ^ False ^ aw-bak' ^ 'abak ^ 1 ^ mount up 1;  ^ True ^ a primitive root ^ 5 ^ v ^ 1 to roll, turn; 1a (Hithpael) to roll, roll up, billow; 
56 ^ False ^ aw-bal' ^ 'abal ^ 39 ^ mourn 36; lament 3;  ^ True ^ a primitive root ^ 6 ^ v ^ 1 to mourn, lament; 1a (Qal) to mourn, lament; 1a1 of humans; 1a2 of inanimate objects (fig.); 1a2a of gates; 1a2b of land; 1b (Hiphil); 1b1 to mourn, cause to mourn (fig.); 1c (Hithpael); 1c1 to mourn; 1c2 play the mourner; 
57 ^ False ^ aw-bale' ^ 'abel ^ 8 ^ mourn 8;  ^ False ^ from 056 ^ 6b ^ adj ^ 1 mourning; 1a for the dead; 1b because of calamity; 1c of rites of mourning; 2 mourner (subst.); 2a for the dead; 2b for calamity; 
58 ^ False ^ aw-bale' ^ 'abel ^ 1 ^ plain 1;  ^ False ^ from an unused root (meaning to be grassy) ^ 7a ^ n f ^ 1 meadow (from verb - to grow green, to withstand); 
59 ^ False ^ aw-bale' ^ 'Abel ^ 4 ^ Abel 4;  ^ False ^ from 058 ^  ^ n pr loc ^ 1 city in northern Israel near Bethmaachah; 2 the place where the ark rested in the field of Joshua at Bethshemesh; 
60 ^ False ^ ay'-bel ^ 'ebel ^ 24 ^ mourning 24;  ^ False ^ from 056 ^ 6a ^ n m ^ 1 mourning; 1a for the dead; 1b for rites of mourning (metaph); 1c mourning garb; 1d period of mourning; 
61 ^ False ^ ab-awl' ^ 'abal ^ 11 ^ but 4; verily 3; indeed 2; nevertheless 2;  ^ False ^ apparently from 056 through the idea of negation ^ 8 ^ adv ^ 1 truly, verily, surely; 2 but, however, howbeit; 3 contrariwise, nay rather (neg.); 
62 ^ False ^ aw-bale' ^ ma-a-kaw'} ^ 2 ^ Abelbethmaachah 2;  ^ False ^ from 058 and 01004 and 04601 ^  ^ n pr loc ^ 1 city in northern Israel near Beth Maachah; 
63 ^ False ^ aw-bale' ^ hash-shit-teem'} ^ 1 ^ Abelshittim 1;  ^ False ^ from 058 and the plural of 07848, with the article inserted ^  ^ n pr loc ^ 1 place in lowlands of Moab; 
64 ^ False ^ aw-bale' ^ ker-aw-meem'} ^ 1 ^ plain of the vineyards 1;  ^ False ^ from 058 and the plural of 03754 ^  ^ n pr loc ^ 1 a place in Ammon; 
65 ^ False ^ aw-bale' ^ mekh-o-law'} ^ 3 ^ Abelmeholah 3;  ^ False ^ from 058 and 04246 ^  ^ n pr loc ^ 1 a city of Issachar, birthplace of Elisha; 
66 ^ False ^ aw-bale' ^ mah'-yim} ^ 1 ^ Abelmaim 1;  ^ False ^ from 058 and 04325 ^  ^ n pr loc ^ 1 a city in northern Israel (perhaps Abel Beth Maachah); 
67 ^ False ^ aw-bale' ^ mits-rah'-yim} ^ 1 ^ Abelmizraim 1;  ^ False ^ from 058 and 04714 ^  ^ n pr loc ^ 1 a place east of the Jordan (perhaps \"as fertile as Egypt\"); 
68 ^ False ^ eh'-ben ^ 'eben ^ 272 ^ stone(s) 247; weight(s) 7; divers weights + 068 3; hailstones 3; stony 2; carbuncle + 0688 1; hailstones + 01259 1; hailstones + 0417 1; headstone 1; masons + 07023 1; plummet 1; slingstones 1;  ^ False ^ from the root of 01129 through the meaning to build ^ 9 ^ n f ^ 1 stone (large or small); 1a common stone (in natural state); 1b stone, as material; 1b1 of tablets; 1b2 marble, hewn stones; 1c precious stones, stones of fire; 1d stones containing metal (ore), tool for work or weapon; 1e weight; 1f plummet (stones of destruction) also made of metal; 1g stonelike objects, eg hailstones, stony heart, ice; 1h sacred object, as memorial Samuel set up to mark where        God helped Israel to defeat the Philistines; 1i (simile); 1i1 sinking in water, motionlessness; 1i2 strength, firmness, solidity; 1i3 commonness; 1j (metaph); 1j1 petrified with terror; 1j2 perverse, hard heart; 
69 ^ True ^ eh'-ben ^ 'eben ^ 8 ^ stone(s) 8;  ^ False ^ corresponding to 068 ^ 2556 ^ n f ^ 1 stone; 1a a (the) stone; 1b stone, material of idols and buildings; 
70 ^ False ^ o'ben ^ 'oben ^ 2 ^ stools 1; wheels 1;  ^ False ^ from the same as 068 ^ 9a ^ n m ^ 1 wheel, disc; 1a potter's wheel; 1b bearing-stool, midwife's stool; 
71 ^ False ^ ab-aw-naw' ^ 'Abanah ^ 1 ^ Abana 1;  ^ False ^ perhaps f of 068 ^  ^ n ^ 1 river Abana, Syrian river flowing through Damascus; 
72 ^ False ^ eh'-ben ^ haw-e'-zer} ^ 3 ^ Ebenezer 3;  ^ False ^ from 068 and 05828 with the article inserted ^  ^ n ^ 1 memorial stone erected by Samuel to mark where God helped    Israel to defeat the Philistines - north of Jerusalem; 
73 ^ False ^ ab-nate' ^ 'abnet ^ 9 ^ girdle(s) 9;  ^ False ^ of uncertain derivation ^ 256a ^ n m ^ 1 girdle, sash, waistband; 1a of high priest; 1b of other priests; 1c of high official; 
74 ^ False ^ ab-ee-nare' ^ 'Abiyner ^ 63 ^ Abner 63;  ^ False ^ from 01 and 05216 ^  ^ n pr m ^ 1 Saul's cousin and army captain, treacherously slain by Joab; 
75 ^ False ^ aw-bas' ^ 'abac ^ 2 ^ fatted 1; stalled 1;  ^ True ^ a primitive root ^ 10 ^ v ^ 1 to feed, fatten; 1a (Qal) fattened (passive participle); 
76 ^ False ^ ab-ah-boo-aw' ^ 'aba`bu`ah ^ 2 ^ blains 2;  ^ False ^ (by reduplication) from an unused root (meaning to belch forth) ^ 217a ^ n f ^ 1 blisters, boils (from root, to swell up); 
77 ^ False ^ eh'-bets ^ 'Ebets ^ 1 ^ Abez 1;  ^ False ^ from an unused root probably meaning to gleam ^  ^ n pr loc ^ 1 a city in Issachar; 
78 ^ False ^ ib-tsawn' ^ 'Ibtsan ^ 2 ^ Ibzan 2;  ^ False ^ from the same as 076 ^  ^ n pr m ^ 1 a Bethlehemite judge in time of the judges; 
79 ^ False ^ aw-bak' ^ 'abaq ^ 2 ^ wrestled 2;  ^ False ^ a primitive root, probably to float away (as vapour), but used    only as denominative from 080 ^ 12 ^ v ^ 1 (Niphal) to wrestle, grapple (get dusty), bedust; 
80 ^ False ^ aw-bawk' ^ 'abaq ^ 6 ^ dust 5; powder 1;  ^ False ^ from root of 079 ^ 11a ^ n m ^ 1 dust; 1a on ground; 1b clouds (fig.); 
81 ^ False ^ ab-aw-kaw' ^ 'abaqah ^ 1 ^ powders 1;  ^ False ^ f of 080 ^ 11b ^ n f ^ 1 aromatic powders, powder; 
82 ^ False ^ aw-bar' ^ 'abar ^ 1 ^ fly 1;  ^ True ^ a primitive root ^ 13b ^ v ^ 1 (Hiphil) to fly (to move wings); 
83 ^ False ^ ay-ber' ^ 'eber ^ 3 ^ wings 2; winged 1;  ^ False ^ from 082 ^ 13a ^ n m ^ 1 pinion, wing; 1a of bird (dove, eagle); 1b of Babylonian king (fig.); 
84 ^ False ^ eb-raw' ^ 'ebrah ^ 4 ^ features 2; wings 2;  ^ False ^ f of 083 ^ 13a ^ n f ^ 1 pinion, wing; 1a of bird (ostrich, eagle, dove); 1b of God (metaph); 
85 ^ False ^ ab-raw-hawm' ^ 'Abraham ^ 175 ^ Abraham 175;  ^ False ^ contracted from 01 and an unused root (probably meaning to be    populous) ^ 4b ^ n pr m ^ 1 friend of God and founder of Hebrew nation via God's    elective covenant; 
86 ^ False ^ ab-rake' ^ 'abrek ^ 1 ^ bow the knee 1;  ^ False ^ probably an Egyptian word meaning kneel ^ 14 ^ exclamation ^ 1 (meaning dubious) - a shout made to announce Joseph's chariot; 1a command; 1b bow; 
87 ^ False ^ ab-rawm' ^ 'Abram ^ 61 ^ Abram 61;  ^ False ^ contracted from 048 ^  ^ n pr m ^ 1 original name of Abraham; 
88 ^ False ^ o-both' ^ 'oboth ^ 4 ^ Oboth 4;  ^ False ^ plural of 0178 ^  ^ n pr loc ^ 1 undetermined site of an Israelite camp in the wilderness    (perhaps at east boundary of Moab); 
89 ^ False ^ aw-gay' ^ 'Age' ^ 1 ^ Agee 1;  ^ False ^ of uncertain derivation, compare with 090 ^  ^ n pr m ^ 1 father of a warrior of David; 
90 ^ False ^ Ag-awg' ^ 'Agag ^ 8 ^ Agag 8;  ^ False ^ of uncertain derivation, compare with 089 ^  ^ n pr m ^ 1 king of Amalek, spared by Saul but slain by Samuel; 
91 ^ False ^ ag-aw-ghee' ^ 'Agagiy ^ 5 ^ Agagite 5;  ^ False ^ patrial or patronymic from 090 ^  ^ adj ^ 1 said of Haman, Haman the Agagite; 
92 ^ False ^ ag-ood-daw' ^ 'aguddah ^ 4 ^ troop 2; bunch 1; burdens 1;  ^ False ^ f passive participle of an unused root (meaning to bind) ^ 15a ^ n f ^ 1 band, binding; 1a cords, bands, thongs (metaphorical of slavery); 1b bunch of hyssop; 1c band of men, troops; 1d vault (of the heavens), firmament (binding earth to the        heavens); 
93 ^ False ^ eg-oze' ^ 'egowz ^ 1 ^ nuts 1;  ^ False ^ probably of Persian origin ^ 16 ^ n m collective ^ 1 nuts; 
94 ^ False ^ aw-goor' ^ 'Aguwr ^ 1 ^ Agur 1;  ^ False ^ passive participle of 0103 ^  ^ n pr m ^ 1 son of Jakeh, an author or compiler of Provs 30; 
95 ^ False ^ ag-o-raw' ^ 'agowrah ^ 1 ^ piece 1;  ^ False ^ from the same as 094 ^ 23a ^ n f ^ 1 payment, piece, coin; 
96 ^ False ^ eh'-ghel ^ 'egel ^ 1 ^ drops 1;  ^ False ^ from an unused root (meaning to flow down or together as drops) ^ 17a ^ n m ^ 1 drop, reserve supply, collections, stores; 
97 ^ False ^ eg-lah'-yim ^ 'Eglayim ^ 1 ^ Eglaim 1;  ^ False ^ dual of 096 ^  ^ n pr loc ^ 1 a town in Moab; 
98 ^ False ^ ag-am' ^ 'agam ^ 9 ^ pools 6; standing 2; reeds 1;  ^ False ^ from an unused root (meaning to collect as water) ^ 18a ^ n m ^ 1 pool, troubled pool; 1a troubled or muddy (gloomy) pools, marshes; 1b any pool, pond; 1c swamp reeds, reeds, rush(es); 
99 ^ False ^ aw-game' ^ 'agem ^ 1 ^ pools 1;  ^ False ^ probably from the same as 098 (in the sense of stagnant water) ^ 18b ^ adj ^ 1 stagnant pond; 
100 ^ False ^ ag-mone' ^ 'agmown ^ 5 ^ rush 2; bulrush 1; caldron 1; hook 1;  ^ False ^ from the same as 098 ^ 19 ^ n m ^ 1 rush, bulrush; 1a used as cord or line (of twisted rushes or spun of rush fibre); 1b of the lowly, insignificant (metaph); 2 sad, drooping; 2a of line of bulrushes; 2b bowing of the head (fig.); 2c of the lowly (metaph); 
101 ^ False ^ ag-gawn' ^ 'aggan ^ 3 ^ basons 1; cups 1; goblet 1;  ^ False ^ probably from 05059 ^ 20a ^ n m ^ 1 bowl, basins; 1a basins used in ritual; 1b human body (metaph), curves of the body (simile); 1c of family of Eliakim (metaph); 
102 ^ False ^ ag-gawf' ^ 'aggaph ^ 7 ^ bands 7;  ^ False ^ probably from 05062 (through the idea of impending) ^ 21a ^ n m ^ 1 wing (of an army), band, army, hordes; 
103 ^ False ^ aw-gar' ^ 'agar ^ 3 ^ gather 3;  ^ True ^ a primitive root ^ 22 ^ v ^ 1 to gather; 1a (Qal) to gather; 
104 ^ True ^ ig-er-aw' ^ 'igg@ra' ^ 3 ^ letter 3;  ^ False ^ of Persian origin ^ 2557 ^ n f ^ 1 letter, missive (Aramaic loan-word used in last OT books); 
105 ^ False ^ ag-ar-tawl' ^ 'agartal ^ 2 ^ chargers 2;  ^ False ^ of uncertain derivation ^ 380a ^ n m ^ 1 vessel, basket, leather bag, basin; 
106 ^ False ^ eg-rofe' ^ 'egroph ^ 2 ^ fist 2;  ^ False ^ from 01640 (in the sense of grasping) ^ 385a ^ n m ^ 1 fist; 
107 ^ False ^ ig-eh'-reth ^ 'iggereth ^ 10 ^ letter(s) 10;  ^ False ^ from 0104 ^ 23b ^ n f ^ 1 letter, missive; 
108 ^ False ^ ade ^ 'ed ^ 2 ^ mist 1; vapour 1;  ^ False ^ from the same as 0181 ^ 38d ^ n m ^ 1 mist; 
109 ^ False ^ aw-dab' ^ 'adab ^ 1 ^ grieve 1;  ^ True ^ a primitive root ^ 24 ^ v ^ 1 to grieve, cause grief; 1a (Hiph) to cause to grieve, to grieve, to cause grief; 
110 ^ False ^ ad-beh-ale' ^ 'Adb@'el ^ 2 ^ Adbeel 2;  ^ False ^ probably from 0109 (in the sense of chastisement) and 0410 ^  ^ n pr m ^ 1 third son of Ishmael and grandson of Abraham; 
111 ^ False ^ ad-ad' ^ 'Adad ^ 1 ^ Hadad 1;  ^ False ^ probably an orthographical variation for 02301 ^  ^ n pr m ^ 1 an Edomite enemy God raised up to punish Solomon for his sins; 
112 ^ False ^ id-do ^ 'Iddow ^ 2 ^ Iddo 2;  ^ False ^ of uncertain derivation ^ 26e, 26f ^ n pr m ^ 1 a chief Israelite during resettlement; 
113 ^ False ^ aw-done' ^ 'adon ^ 335 ^ lord 197; master(s) 105; Lord 31; owner 1; sir 1;  ^ False ^ from an unused root (meaning to rule) ^ 27b ^ n m ^ 1 firm, strong, lord, master; 1a lord, master; 1a1 reference to men; 1a1a superintendent of household,of affairs; 1a1b master; 1a1c king; 1a2 reference to God; 1a2a the Lord God; 1a2b Lord of the whole earth; 1b lords, kings; 1b1 reference to men; 1b1a proprietor of hill of Samaria; 1b1b master; 1b1c husband; 1b1d prophet; 1b1e governor; 1b1f prince; 1b1g king; 1b2 reference to God; 1b2a Lord of lords (probably = \"thy husband, Yahweh\"); 1c my lord, my master; 1c1 reference to men; 1c1a master; 1c1b husband; 1c1c prophet; 1c1d prince; 1c1e king; 1c1f father; 1c1g Moses; 1c1h priest; 1c1i theophanic angel; 1c1j captain; 1c1k general recognition of superiority; 1c2 reference to God; 1c2a my Lord,my Lord and my God; 1c2b Adonai (parallel with Yahweh); 
114 ^ False ^ ad-done' ^ 'Addown ^ 1 ^ Addon 1;  ^ False ^ probably intensive for 0113 ^  ^ adj ^ 1 an Israelite?; 
115 ^ False ^ ad-o-rah'-yim ^ 'Adowrayim ^ 1 ^ Adoraim 1;  ^ False ^ dual from 0142 (in the sense of eminence) ^  ^ n pr loc ^ 1 city in Judah fortified by Rehoboam about 5 miles or 8 km SW of Hebron; 
116 ^ True ^ ed-ah'-yin ^ 'edayin ^ 57 ^ then 55; now 1; time 1;  ^ False ^ of uncertain derivation ^ 2558 ^ adv ^ 1 then, afterwards, thereupon, from that time; 
